task_index,instruction,scoring_points
alvr-org#ALVR#768,"In ALVR, there was a compilation failure on Linux (Arch) after updating Vulkan headers: the build failed with an error reporting a missing member in the Vulkan dispatch object, preventing the project from compiling. Your task is to identify the root cause component and reason","The predicted root cause component is alvr/server/cpp/platform/linux/ffmpeg_helper.h (module: alvr.server.cpp.platform.linux.ffmpeg_helper.VkContext). The predicted root cause reason is a missing member function getVkHeaderVersion() in the VkContext::dispatch struct (i.e., a missing version-getter required by newer vulkan-headers leading to a compile error)."
Helium314#HeliBoard#1995,"In HeliBoard, there was a crash that almost always happened when typing the contraction ""you'll"" in any text input (or when completing/finding that word). The crash occurred while the keyboard was generating or updating suggestions. Your task is to identify the root cause component and reason.","The predicted root cause component is app/src/main/java/helium314/keyboard/latin/DictionaryFacilitatorImpl.kt (module: helium314.keyboard.latin.DictionaryFacilitatorImpl). The predicted root cause reason is an unchecked collection access in the suggestion-selection logic (use of first()/last() with predicates that can fail / inconsistent predicate logic), causing a NoSuchElementException when expected suggestion items are not present (incorrect handling of emoji vs typed-word checks)."
khoadng#Boorusama#466,"In the Boorusama app, there was a bug where, after adding a blacklist tag from the UI, the current page would suddenly disappear (go blank). This happened while interacting with the blacklist/tag UI (the page vanishes immediately after the tag is added). Your task is to identify the root cause component and reason that led to this behavior: name the file or module that was fixed and explain what went wrong to cause the blank page.","The predicted root cause component is lib/boot.dart (Module: boorusama.boot.boot). The predicted root cause reason is that the VideoControllerScope wrapper in the app bootstrap was incorrectly wrapping the app (misplaced scope/widget), which interfered with the app's provider/state lifecycle and caused the widget tree to be rebuilt/disposed in a way that produced a blank screen when a blacklist tag was added (i.e., an improper widget scope placement causing state/context loss)."
yairm210#Unciv#12564,"In the Unciv app, declaring war on a civ that has defensive pacts caused distant third parties to be pulled into the war in a chain reaction. For example, attacking Siam led Byzantium's defensive pact partner China to also be declared at war, even though China was only allied to Byzantium and had no direct relation to the attacker. Your task is to identify the root cause component and reason responsible for this behavior.","The predicted root cause component is core/src/com/unciv/logic/civilization/diplomacy/DeclareWar.kt (module: com.unciv.logic.civilization.diplomacy.DeclareWar). The predicted root cause reason is that defensive-pact ally calls were allowed to propagate/chain because the war type was not checked (missing guard for DefensivePactWar), causing callInDefensivePactAllies to be invoked recursively and pull unrelated civs into the war."
yairm210#Unciv#12095,"In the Unciv repository/app, there was a crash that caused a StackOverflowError whenever a player clicked “Next Turn” in a 3‑player multiplayer game after the v4.12.18 patch. This happened on both Windows and Android with no mods installed and prevented the game from advancing. Your task is to identify the root cause component and reason behind this failure.","The predicted root cause component is core/src/com/unciv/json/Vector2Serializer.kt (and its registration in core/src/com/unciv/json/UncivJson.kt — modules: com.unciv.json.Vector2Serializer / com.unciv.json.UncivJsonKt), with the fault manifesting when serializing the automatedRoadConnectionPath field in core/src/com/unciv/logic/map/mapunit/MapUnit.kt (module: com.unciv.logic.map.mapunit.MapUnit). The predicted root cause reason is a faulty custom Vector2 serialization that caused infinite recursion / stack overflow when Vector2 objects were serialized inside lists (List<Vector2>), leading to a StackOverflowError during save/serialization (triggered on end turn)."
yairm210#Unciv#11337,"In the Unciv app, there was a bug where the ""Connect Road"" pathfinding tried to route roads through Mountain tiles (which should be impassable) when connecting points on the map. This happened while attempting to generate a road path between tiles. Your task is to identify the root cause component and reason that caused the pathfinder to treat mountain tiles as valid road path tiles.","The predicted root cause component is core/src/com/unciv/logic/map/MapPathing.kt (Module: com.unciv.logic.map.MapPathing). The predicted root cause reason is incorrect boolean logic / operator precedence (missing parentheses) in the road-path validation check (isValidRoadPathTile) that allowed the ""canBuildImprovement"" condition to be ORed in a way that bypassed impassability and other checks, letting Mountains be considered valid road path tiles."
yairm210#Unciv#10205,"In the Unciv repository/app, the game crashed when the player clicked the 'Next Turn' button after several hours of normal play (last shown screen: WorldScreen). The crash happened during end-of-turn processing and caused the application to terminate unexpectedly. Your task is to identify the root cause component and reason: specify which file/module contained the faulty code that was fixed, and describe the actual bug (what went wrong) that led to the crash during the turn-processing flow.","The predicted root cause component is core/src/com/unciv/logic/city/CityConstructions.kt (Module: com.unciv.logic.city.CityConstructions). The predicted root cause reason is that city-level handling of ""free building"" / construction updates was mutating city/civ state while iterating (causing an inconsistent state / concurrent modification during end-of-turn processing). This unsafe state modification during turn processing led to a crash, and the fix moves/changes the free-building and construction-completion handling to avoid those unsafe mutations."
yairm210#Unciv#9590,"In Unciv, there was a bug where a unit that should not be able to move (it had the ""Cannot Move"" unique) was nevertheless able to move when on roads — the unit showed a movement arrow and could traverse road tiles. Your task is to identify the root cause component (which file/module was responsible) and the root cause reason (what went wrong that allowed the unit to move).","The predicted root cause component is core/src/com/unciv/logic/map/mapunit/MapUnitCache.kt (module: com.unciv.logic.map.mapunit.MapUnitCache). The predicted root cause reason is that the ""CannotMove"" unique was not cached/recognized by the movement logic (missing/absent cannotMove flag in the unit cache), so movement checks could be bypassed (e.g., on roads) and allowed a supposedly immobile unit to move."
yairm210#Unciv#9439,"In the Unciv repository/app, there was a failure when the game tried to check the online server status: the game logged that a remote server “does not support server feature set” and a SerializationException complaining it was ""Unable to convert value to required type: true (com.unciv.logic.multiplayer.ServerFeatureSet)"". This happened while the client was contacting an online multiplayer server to read its capabilities. Your task is to identify the root cause component and reason for this failure: which file/module in the codebase is responsible, and what went wrong to cause the serialization error.","The predicted root cause component is core/src/com/unciv/logic/multiplayer/OnlineMultiplayerServer.kt (module: com.unciv.logic.multiplayer.OnlineMultiplayerServer). The predicted root cause reason is a JSON deserialization type mismatch: the code attempts to deserialize a boolean value (true) into the ServerFeatureSet type (com.unciv.logic.multiplayer.ServerFeatureSet) — i.e., missing/incorrect handling of the server returning a boolean instead of the expected feature-set object (backward-compatibility/type check missing), causing a SerializationException."
yairm210#Unciv#9245,"In Unciv, there was an unexpected alert: the game showed ""We have encountered the City-State of Kabul"" even though that City-State had already been destroyed/defeated earlier in the playthrough. The alert appeared later when entering tiles near where that City-State had been, and no corresponding meet notification was shown. Your task is to identify the root cause component and reason","The predicted root cause component is core/src/com/unciv/logic/civilization/transients/CivInfoTransientCache.kt (module: com.unciv.logic.civilization.transients.CivInfoTransientCache). The predicted root cause reason is a missing defeat-state guard when updating/setting viewable tiles (i.e., the code allowed meeting/first-contact logic for defeated city-states because viewableTiles weren't cleared/ignored for defeated civs), resulting in false ""encounter"" alerts for dead City-States."
yairm210#Unciv#8850,"In Unciv, there was a UI bug where opening the city Cuzco (which has Petra) made two desert tiles belonging to another city (Cahokia) show their yields highlighted but did not allow placing a citizen on them. In other words, tiles that only provide yields via city-specific improvements (like Petra) appeared to have yields but could not be manually assigned to a worker. Your task is to identify the root cause component (file/module) and the root cause reason for this behavior.","The predicted root cause component is core/src/com/unciv/ui/components/tilegroups/CityTileGroup.kt (Module: com.unciv.ui.components.tilegroups.CityTileGroup). The predicted root cause reason is an incorrect call to the tile stats function (wrong overload/arguments) — using getTileStats with only the civilization parameter instead of passing the city and civ, causing tiles whose yields depend on the city (e.g., Petra) to be treated as providing no yields and thus not selectable."
yairm210#Unciv#8502,"In the Unciv app, the Resources Overview screen showed incorrect counts: some worked-but-unimproved tiles (e.g., Horses, Citrus) were not listed in the overview table, so resource counts were lower than expected. This occurred while inspecting the Resources Overview for a player’s cities. Your task is to identify the root cause component and reason that led to the missing unimproved resources in the overview table.","The predicted root cause component is core/src/com/unciv/ui/overviewscreen/ResourcesOverviewTable.kt (module: com.unciv.ui.overviewscreen.ResourcesOverviewTab). The predicted root cause reason is a control-flow/logic bug: an early continue/conditional caused the code to skip iterating city tiles when a city had no demanded resource, so unimproved resources on those tiles were not checked or counted (missing unimproved resource handling)."
yairm210#Unciv#8465,"In Unciv, there was a crash when starting a new game after enabling the Epic of Fantasy mod and using the ""Random nations pool"" option with only mod nations selected: when choosing Random for one or more players and clicking Start game, the app crashes. Your task is to identify the root cause component and reason","The predicted root cause component is core/src/com/unciv/models/metadata/GameParameters.kt (module: com.unciv.models.metadata.GameParameters). The predicted root cause reason is that randomNations was persisted/handled as the wrong type (a collection of fully serialized Nation objects) which caused a type/serialization mismatch when consumed (code expected simple nation identifiers/strings), leading to runtime failure (missing/incorrect handling of the stored nation representation)."
yairm210#Unciv#8126,"In the Unciv repository/app, promoting a Carrier (upgrading the unit) caused any air units on board to disappear as soon as the upgrade completed. This happened when performing a normal in-game upgrade action (e.g., Carrier -> Heavy Carrier) with units embarked. Your task is to identify the root cause component and reason","The predicted root cause component is core/src/com/unciv/ui/worldscreen/unit/UnitActions.kt (module: com.unciv.ui.worldscreen.unit.UnitActions) and the related map unit behavior in core/src/com/unciv/logic/map/MapUnit.kt (module: com.unciv.logic.map.MapUnit). The predicted root cause reason is that the upgrade action destroyed the carrier by calling its destroy() method which, by default, also destroyed any transported units. The upgrade path lacked logic/flag to preserve transported units during unit replacement, so embarked air units were removed when the carrier was destroyed and replaced."
yairm210#Unciv#7645,"In the Unciv app, players observed that a city-state's ""Recently paid tribute"" penalty never expired — even after 150–200 turns — preventing them from demanding tribute from that city-state. This happened during normal play (Android/Bluestacks emulation) where the tribute cooldown should drop after ~20 turns but remained permanently active. Your task is to identify the root cause component and reason that led to this infinite tribute cooldown behavior.","The predicted root cause component is core/src/com/unciv/logic/civilization/CityStateFunctions.kt (module: com.unciv.logic.civilization.CityStateFunctions). The predicted root cause reason is an incorrect conditional check when applying the ""Recently paid tribute"" modifier: the code only tested that the recentBullying flag was non-null instead of verifying its numeric countdown is > 0, so the modifier continued to be applied even after the cooldown should have expired (missing proper value check)."
yairm210#Unciv#7438,"In the Unciv app, there was a bug during diplomatic trade negotiations where an AI opponent's counteroffer could include a negative gold amount (for example, offering -15 gold in exchange for open borders). Your task is to identify the root cause component (which file/module was responsible) and the root cause reason (what went wrong to allow a negative gold offer to appear). In other words: identify the code component that needed fixing and explain why the AI was able to produce a negative-gold counteroffer.","The predicted root cause component is core/src/com/unciv/logic/trade/TradeOffer.kt (module: com.unciv.logic.trade.TradeOffer). The predicted root cause reason is that offers with non-positive amounts (including negative gold) were treated as tradable by the AI because there was no tradability check/filter (missing/absent 'tradable' flag or check), allowing the AI to propose negative gold as a valid counteroffer."
yairm210#Unciv#7191,"In Unciv, there was a bug where a game would automatically end with a Time Victory even when the Time Victory option had been turned off in the game setup. Players reported that on long game speeds (e.g. Marathon or Epic) the game declared a time victory around turn 500 despite that victory type not being enabled. Your task is to identify the root cause component and reason","The predicted root cause component is core/src/com/unciv/logic/civilization/VictoryManager.kt (module: com.unciv.logic.civilization.VictoryManager). The predicted root cause reason is that the victory-checking logic used the rule set's list of victory types instead of the game's enabled victoryTypes (i.e., the code evaluated all possible victories from the ruleset rather than the active gameParameters), so a disabled Time Victory could still be detected and trigger an end-of-game."
yairm210#Unciv#6984,"In Unciv, there was an issue where the crash report produced by the game showed an empty ""Save Data"" section — the collapsible save-game panel on the generated crash report appeared blank even though a save existed. This happened when generating or copying crash reports from the game UI. Your task is to identify the root cause component and reason","The predicted root cause component is core/src/com/unciv/ui/crashhandling/CrashScreen.kt (com.unciv.ui.crashhandling.CrashScreen). The predicted root cause reason is a formatting bug in the crash-report string: a missing newline after the Markdown code-fence (triple backticks) caused the saved-game data not to render in the GitHub crash report (i.e., incorrect string construction when embedding the save data)."
yairm210#Unciv#6719,"In Unciv, Great People and some other units were observed to not provide or perform their unique abilities — for example a Great Prophet could not Spread Religion and a Great General did not provide the expected combat bonus to nearby units. This happened while loading or playing a saved game after generating a Great Person; the units appeared normally but their special actions/bonuses were unavailable. Your task is to identify the root cause component and reason","The predicted root cause component is core/src/com/unciv/models/ruleset/unique/UniqueType.kt (module: com.unciv.models.ruleset.unique.UniqueType). The predicted root cause reason is missing enum entries/unique definitions for the Great Person (and other) uniques in the UniqueType enum, so those uniques were not recognized/applied by the game."
yairm210#Unciv#6079,"In Unciv, players reported that choosing the policy/unique option that should reduce the Faith cost to purchase Missionary units (e.g. ""[Faith] cost of purchasing [Missionary] units [-30]%"") did not actually lower the Faith cost of missionaries; Inquisitors were also unaffected. This happened when buying units in cities after selecting that discount. Your task is to identify the root cause component and reason",The predicted root cause component is core/src/com/unciv/models/ruleset/unit/BaseUnit.kt (Module: com.unciv.models.ruleset.unit.BaseUnit) and core/src/com/unciv/models/ruleset/unique/UniqueType.kt (Module: com.unciv.models.ruleset.unique.UniqueType). The predicted root cause reason is that unit purchase discount uniques were not being matched/applied because the unique definition/text was changed/renamed (deprecated form vs new form) and the buy-cost logic only looked for one UniqueType variant. In short: a mismatch/renaming of the UniqueType (and missing handling of the deprecated variant) caused the discount not to be applied (missing handling of the deprecated unique in the cost calculation loop).
yairm210#Unciv#6186,"In Unciv, players reported that Petra (and similar improvements) were unavailable when a city was built on a single desert tile — the game would not allow Petra even though it should be buildable ""on or next to"" a desert. This happened in new games started in later eras and on a custom map where the city tile itself was desert. Your task is to identify the root cause component and reason that led to ""on or adjacent to"" terrain checks failing for these improvements.","The predicted root cause component is core/src/com/unciv/logic/map/TileInfo.kt (Module: com.unciv.logic.map.TileInfo). The predicted root cause reason is that the adjacency check did not include the tile itself (it only checked neighbors), so conditions that should match a tile ""on or adjacent to"" a terrain (e.g., desert for Petra) failed when the tile itself had the terrain (missing self-inclusion in isAdjacentTo)."
yairm210#Unciv#5938,"In the Unciv app, users reported crashes while using an experimental mod: the game would crash back to desktop while playing (last shown screen WorldScreen), and a crash report was produced when the game tried to evaluate certain conditional 'unique' rules for units. Your task is to identify the root cause component and reason that led to this crash — i.e., which file/module contained the bug and what went wrong that caused the crash during evaluation of those conditionals.","The predicted root cause component is core/src/com/unciv/models/ruleset/unique/Unique.kt (module: com.unciv.models.ruleset.unique.Unique). The predicted root cause reason is eager evaluation of a unit tile via state.unit?.getTile() which accessed a MapUnit lateinit property (currentTile) before it was initialized, causing an UninitializedPropertyAccessException; in short, a missing deferred evaluation/null-safety around getTile() led to accessing uninitialized state."
yairm210#Unciv#5801,"In Unciv, there was a bug where units that were clearly standing in foreign territory did not show the expected combat bonus for being on foreign land. Whether it was a unit-specific bonus or a civilization-wide bonus, the strength increase did not appear in the battle breakdown UI when inspecting combat modifiers. Your task is to identify the root cause component and reason","The predicted root cause component is core/src/com/unciv/logic/battle/BattleDamage.kt (module: com.unciv.logic.battle.BattleDamage). The predicted root cause reason is that conditional battle modifiers did not include their conditional text in the modifier description generation (i.e., the code generating modifier strings omitted unique.conditionals / the condition description), so condition-based bonuses like the ""Foreign Land"" condition were not shown to the user."
yairm210#Unciv#5919,"In Unciv, after loading a saved game the application's RAM usage started relatively high and then grew steadily each time the player advanced a turn — e.g. clicking “next turn” ~20 times caused memory to climb from ~700 MB to multiple gigabytes and it stayed high. This happened while progressing normal turns (no 3D graphics, just game state updates). Your task is to identify the root cause component and reason","The predicted root cause component is core/src/com/unciv/logic/civilization/CivilizationInfo.kt (Module: com.unciv.logic.civilization.CivilizationInfo). The predicted root cause reason is that getCivResources() reconstructed a new ResourceSupplyList on every call (no cached summarized civ resources), causing repeated large allocations and steady memory growth (missing caching / unnecessary per-call allocations)."
yairm210#Unciv#5472,"In the Unciv app, buildings like the Commune that are supposed to grant ""+1 population in this city"" were instead increasing population in every city of the player. This happened when such a unique effect was activated and the population change applied broadly rather than only to the intended city. Your task is to identify the root cause component and reason","The predicted root cause component is core/src/com/unciv/models/ruleset/unique/UniqueTriggerActivation.kt (module: com.unciv.models.ruleset.unique.UniqueTriggerActivation). The predicted root cause reason is incorrect scoping logic / missing special-case handling: the code iterated over all civInfo.cities and used the general filter check (city.matchesFilter(unique.params[1])) instead of handling the tokens ""in this city"" and ""in other cities"" (and updating the notification logic accordingly), causing the population change to be applied to all cities."
yairm210#Unciv#4880,"In Unciv, there was a crash during the NextTurn processing that started happening right after a city was razed to the ground. The failure occurred while the game tried to update city religion/follower information during the end-of-turn flow, causing the turn sequence to abort. Your task is to identify the root cause component and reason that led to this failure.","The predicted root cause component is core/src/com/unciv/logic/city/CityReligion.kt (module: com.unciv.logic.city.CityInfoReligionManager). The predicted root cause reason is that updateNumberOfFollowers was executed when a city's population could be zero (after razing), causing a division by zero when computing pressure per follower — i.e., a missing guard/early return for population <= 0."
yairm210#Unciv#4237,"In the Unciv app, units were observed sometimes remaining on tiles they no longer could legally occupy after events like city razing, capture, or liberation. When such a unit was selected (or its actions inspected), the game could crash or behave incorrectly. Your task is to identify the root cause component and reason responsible for this bug: which file/module contained the defect, and what went wrong that allowed units to stay on illegal tiles or caused the crash.","The predicted root cause component is core/src/com/unciv/logic/battle/Battle.kt (module: com.unciv.logic.battle.Battle), core/src/com/unciv/logic/city/CityInfo.kt (module: com.unciv.logic.city.CityInfo), and core/src/com/unciv/logic/city/CityInfoConquestFunctions.kt (module: com.unciv.logic.city.CityInfoConquestFunctions). The predicted root cause reason is that units were not being moved/teleported off tiles they could no longer legally occupy (missing relocation after capture/liberation/raze) and there was an order-of-operations bug when removing city ownership (relinquish/remove sequence) which allowed state updates to run against an invalid city/capital state, leading to crashes."
yairm210#Unciv#3952,"In the Unciv repository, spaceship part production bonuses from buildings/wonders (e.g., Forge, Spaceship Factory, Hubble Space Telescope) did not increase spaceship part build production as expected. When a city had these buildings the production time for spaceship parts showed no bonus and the city drilldown did not credit the spaceship-part production boost. Your task is to identify the root cause component and reason that led to these bonuses not being applied.","The predicted root cause component is android/assets/jsons/Civ V - Vanilla/Buildings.json (Civ V - Vanilla Buildings JSON). The predicted root cause reason is that the spaceship-part production uniques were written to target spaceship parts as ""units"" (i.e., the unique string expected unit-type items), but spaceship parts are implemented as buildings — a type/matching mismatch in the uniques prevented the boost from applying."
mozilla-mobile#reference-browser#935,"In the reference-browser app, there was an issue where a shortcut created via the ""Add to homescreen"" action could not be opened: after creating the homescreen shortcut and tapping it, the device reported ""Application not found"" instead of opening the page in the app. Your task is to identify the root cause component and reason","The predicted root cause component is app/src/main/AndroidManifest.xml (module: app.src.main.AndroidManifest). The predicted root cause reason is a missing intent category for shortcuts in the activity's intent-filter (the required shortcut category was not declared, so the launcher could not resolve/open the homescreen shortcut)."
mozilla-mobile#reference-browser#745,"In reference-browser, the app crashes when you open the first tab after entering a URL or selecting a suggested clipboard link (this happens on a fresh install or when all tabs are closed). Your task is to identify the root cause component and reason","The predicted root cause component is app/src/main/java/org/mozilla/reference/browser/components/BackgroundServices.kt (module: org.mozilla.reference.browser.components.BackgroundServices). The predicted root cause reason is an API/constructor mismatch for FxaAccountManager after the dependency upgrade (missing/incorrect DeviceTuple parameter and updated package/constructor signature), causing a runtime failure when the account manager is instantiated."
commons-app#apps-android-commons#5264,"In apps-android-commons, there was a bug where tapping the numeric Coordinates in a photo's details to open/share the location sometimes opened the wrong place (positioning the target app at 0,0) in some external map/editing apps while working in others. Your task is to identify the root cause component and reason","The predicted root cause component is app/src/main/java/fr/free/nrw/commons/location/LatLng.java (Module: fr.free.nrw.commons.location.LatLng). The predicted root cause reason is that the app constructed and sent an incorrect/non-standard geo: URI for the location intent (wrong URI format), causing many apps to misinterpret the coordinates (resulting in 0,0)."
commons-app#apps-android-commons#5244,"In apps-android-commons, there was an issue where, during image uploads, the app produced many API error log entries such as ""code:badinteger"" and ""code:missingtitle"" at ERROR priority even when the upload appeared to succeed. These noisy error logs were observed while the app was performing media lookup/upload-related network calls. Your task is to identify the root cause component and root cause reason","The predicted root cause component is app/src/main/java/fr/free/nrw/commons/OkHttpConnectionFactory.java (module: fr.free.nrw.commons.OkHttpConnectionFactory.UnsuccessfulResponseInterceptor). The predicted root cause reason is that the interceptor logged expected/known unsuccessful API responses at ERROR level (using Timber.e) without a way to suppress or downgrade those logs, causing benign API failures (e.g. missingtitle/badinteger responses) to be reported as errors."
commons-app#apps-android-commons#4141,"In apps-android-commons, there was a problem where the Nearby tab showed no nearby locations and the app displayed a toast with an SQL error. In some cases the app first showed a “Location not available” message and then, a few seconds later, an SQL error toast; briefly switching to the Contributions tab and back changed the behavior but the SQL error persisted and no locations appeared on the map. Your task is to identify the root cause component and reason","The predicted root cause component is app/src/main/java/fr/free/nrw/commons/bookmarks/locations/BookmarkLocationsDao.java (Module: fr.free.nrw.commons.bookmarks.locations.BookmarkLocationsDao). The predicted root cause reason is faulty database migration logic in BookmarkLocationsDao.onUpdate: the update condition only handled a single specific version (from == 8) instead of a range (failing to apply intermediate migrations), causing schema/version mismatch and resulting SQL errors."
commons-app#apps-android-commons#3466,"In apps-android-commons, when the app crashed the ACRA crash-report flow opened Gmail to compose a report but the composing email contained no crash information (the email body was empty and no useful logs were present), so users could not send useful crash reports. Your task is to identify the root cause component and reason that led to crash details not being included in the email.","The predicted root cause component is app/src/main/java/fr/free/nrw/commons/CommonsApplication.java (class fr.free.nrw.commons.CommonsApplication in module fr.free.nrw.commons). The predicted root cause reason is an incorrect ACRA mail sender configuration: crash data was configured to be placed in the email body (reportAsFile=false / not sent as an attachment), which resulted in Gmail showing an empty message and no attached logs; the report was not being attached as a file."
commons-app#apps-android-commons#2117,"In apps-android-commons, there was a CI build failure on Travis: the build stopped during an openssl decryption step used for the app keystore when running CI (for example, on a pull request), preventing the build from completing. Your task is to identify the root cause component and reason",The predicted root cause component is app/build.gradle (Module: app.build.gradle). The predicted root cause reason is that CI-related signing/publishing configuration (and the Play plugin) was applied unconditionally so Travis attempted to decrypt and use the keystore on PR/forked builds where encrypted secrets or files (nr-commons.keystore / play.p12) are not available — a missing/incorrect CI conditional guard caused the openssl decryption to run and fail.
owncloud#android#2906,"In this Android ownCloud client, users reported that after a recent update the background synchronization permanently fails with authentication errors. The device can log into the server via a browser and the same app works for other accounts/devices; re-entering the password in the app briefly appears to be accepted but sync immediately reports authentication failure again. This is a download-heavy sync from a server with many files. Your task is to identify the root cause component and reason.","The predicted root cause component is owncloudData/src/main/java/com/owncloud/android/data/authentication/datasources/implementation/OCLocalAuthenticationDataSource.kt (module: com.owncloud.android.data.authentication.datasources.implementation.OCLocalAuthenticationDataSource). The predicted root cause reason is that the app did not refresh or persist updated credentials in the Android AccountManager (missing call to set the password/refresh stored credentials), so the sync service kept using stale credentials and produced permanent authentication failures."
Igalia#wolvic#1594,"In wolvic, there was a bug where opening a WebXR 360-degree link on a Meta Quest device caused the VR UI to respond in the opposite direction of head movement (e.g., looking left made the UI move right) after entering VR mode. Your task is to identify the root cause component and reason","The predicted root cause component is app/src/gecko/assets/userAgentOverride.json (gecko/assets userAgentOverride.json). The predicted root cause reason is a missing/incorrect user-agent override for the affected site causing the server to deliver WebVR content instead of WebXR (UA mismatch), which led to inverted headset UI behavior."
LemmyNet#jerboa#1849,"In the jerboa app, there were random crashes (notably on Android 9) that frequently happened while scrolling through the feed after a recent update. Your task is to identify the root cause component and reason for these crashes: which file or module was responsible, and what went wrong to cause the runtime failures.","The predicted root cause component is app/proguard-rules.pro (missing keep rule for androidx.compose.ui.graphics.layer.view.ViewLayerContainer / module: androidx.compose.ui.graphics.layer.view.ViewLayerContainer). The predicted root cause reason is a missing ProGuard/R8 keep rule that allowed a required method (dispatchGetDisplayList) to be stripped/obfuscated, breaking Compose's ViewLayerContainer behavior on Android 9 and causing the crashes."
LemmyNet#jerboa#1183,"In the jerboa app, there was an issue where tapping a comment's “Read more replies”/“X more replies” did not show the replies, pressing it multiple times continued to do nothing, and once the list was scrolled the app crashed. Your task is to identify the root cause component and reason","The predicted root cause component is app/src/main/java/com/jerboa/Utils.kt (module: com.jerboa.UtilsKt). The predicted root cause reason is incorrect comment-tree construction/handling for missing parent comments: replies were being inserted in the wrong place (producing duplicate comment entries/IDs in the flat/tree), which resulted in duplicate keys for the LazyColumn and caused the crash."
LawnchairLauncher#lawnchair#5337,"In lawnchair, there was a crash on app launch with the latest nightly build — the app immediately fails when trying to start (observed on a Pixel 7 Pro running Android 16 beta). The crash happens during startup while the app is loading persisted or remote configuration data, causing launch to abort. Your task is to identify the root cause component and reason","The predicted root cause component is lawnchair/src/app/lawnchair/ui/preferences/data/liveinfo/model/LiveInformation.kt (module: app.lawnchair.ui.preferences.data.liveinfo.model.LiveInformation). The predicted root cause reason is that the LiveInformation data class had non-optional properties (no default values) required by kotlinx.serialization, so deserialization failed when incoming/cached data omitted those fields (missing defaults), causing the app to crash on startup."
LawnchairLauncher#lawnchair#4917,"In the Lawnchair repository/app, users reported that after using QuickSwitch to make Lawnchair the system recents on a Nothing Phone running NothingOS 2.6, the launcher becomes a system app but the Recents UI does not switch — the Nothing Launcher recents remain active and invoking recents via the bottom gesture from an app no longer works. Your task is to identify the root cause component and reason that caused recents to stop working on NothingOS 2.6. Your answer should name the specific file(s)/module(s) responsible and describe the underlying reason why the behavior failed.","The predicted root cause component is quickstep/src/com/android/launcher3/LauncherAnimationRunner.java (module: com.android.launcher3.LauncherAnimationRunner) and related quickstep/systemUI listener and callback classes: quickstep/src/com/android/quickstep/RecentsAnimationCallbacks.java (module: com.android.quickstep.RecentsAnimationCallbacks), quickstep/src/com/android/quickstep/SystemUiProxy.java (module: com.android.quickstep.SystemUiProxy), and systemUIShared/src/com/android/systemui/shared/system/RecentsAnimationListener.java (module: com.android.systemui.shared.system.RecentsAnimationListener). The predicted root cause reason is missing handling of the newer onAnimationStart variant that includes a SurfaceControl.Transaction/TransitionInfo (introduced in NothingOS 2.5.5/2.6) — the SurfaceControl.Transaction was not applied (no transaction.apply()), so the animation transaction chain was never continued, breaking the recents animation/hand-off."
LawnchairLauncher#lawnchair#3143,"In lawnchair, there was a crash when dragging an app (reported with Instagram) onto the home screen: starting the drag caused the launcher to crash. Your task is to identify the root cause component and reason","The predicted root cause component is src/com/android/launcher3/Workspace.java (module: com.android.launcher3.Workspace). The predicted root cause reason is a missing null check on dragView.getContentViewParent(): code accessed getContentViewParent().getParent() when getContentViewParent() could be null, causing a NullPointerException during drag start."
LawnchairLauncher#lawnchair#3063,"In the Lawnchair app, opening the app drawer, long-pressing an icon to move it, and dragging the icon around sometimes causes the app to crash. Your task is to identify the root cause component and reason: which file/module is responsible for this behavior and what went wrong to cause the crash when moving an icon in the app drawer.","The predicted root cause component is src/com/android/launcher3/Workspace.java (com.android.launcher3.Workspace module). The predicted root cause reason is a missing null check when handling the drag view's content parent: code assumed dragView.getContentViewParent() was non-null (and directly accessed its parent) when mDragInfo.cell was a LauncherAppWidgetHostView, causing a null pointer access during drag operations."
chenxiaolong#BCR#643,"In the BCR Android app, recordings saved during direct-boot (in /data/user_de/0/com.chiller3.bcr/files/in_progress) were not being migrated after boot: the DirectBootMigrationService logs reported 0 files to migrate even though playable .oga files existed, and manual moving to the completed folder produced further failures during migration. Your task is to identify the root cause component (which file or module was responsible) and the root cause reason (what went wrong) that caused the migration to skip or fail.","The predicted root cause component is app/src/main/java/com/chiller3/bcr/output/CallMetadataCollector.kt (module: com.chiller3.bcr.output.CallMetadataCollector) and app/src/main/java/com/chiller3/bcr/rule/RecordRule.kt (module: com.chiller3.bcr.rule.RecordRule). The predicted root cause reason is unhandled exceptions thrown while querying contacts during direct-boot (e.g., ContentResolver/contact queries producing exceptions or SecurityException when contacts are not available), causing contact lookups to fail and the migration flow to abort; missing exception handling around contact queries."
chenxiaolong#BCR#394,"In BCR, there was a bug where using a filename template that included {direction} and {sim_slot} produced output filenames that did not include those fields (although the corresponding .json metadata files did contain them). This happened when generating filenames on Android 13 with a template that attempted to include SIM slot even for single-SIM devices. Your task is to identify the root cause component and reason","The predicted root cause component is app/src/main/java/com/chiller3/bcr/output/OutputFilenameGenerator.kt (module: com.chiller3.bcr.output.OutputFilenameGenerator). The predicted root cause reason is twofold: 1) a missing return when resolving the ""direction"" variable caused the direction value to never be emitted into the filename; and 2) sim_slot handling lacked support for the ""always"" argument (and its validation rejected the argument), so the generator only emitted sim_slot when multiple SIMs were active and could not be forced for single-SIM devices."
